1001	2	2	3	TRIAL2	30	8000	500	1	2719	2719	z	z	1	994	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	31	8000	500	2	1213	1215	/	/	1	1210	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	32	8000	500	2	4914	4954	/	/	1	1570	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	33	8000	500	1	4585	4585	z	z	1	1042	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	34	8000	500	2	4539	1539	/	/	1	1426	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	35	8000	500	2	9971	9976	/	/	1	962	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	36	8000	500	1	5142	5142	z	z	1	1074	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	37	8000	500	2	2518	2538	/	/	1	962	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	38	8000	500	1	7314	7314	z	z	1	987	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	39	8000	500	2	3925	4925	/	/	1	898	2023	4	5	15	15	15
1001	2	2	3	TRIAL2	40	8000	500	2	4633	4833	/	/	1	1010	2023	4	5	15	15	15
